Year,Month,SSN,Deviation,Date,Monthly Anomaly,CO2,Volcanic Activity,volcano_name,eruption_number,eruption_category
1893,7,88.6,48.3,1893-07-01,0.005,293.5081336233569,1,Azumayama,17928,Confirmed Eruption
1893,7,88.6,48.3,1893-07-01,0.005,293.5081336233569,1,Etna,13763,Confirmed Eruption
1893,7,88.6,48.3,1893-07-01,0.005,293.5081336233569,1,Lokon-Empung,16444,Confirmed Eruption
1893,7,88.6,48.3,1893-07-01,0.005,293.5081336233569,1,"Chillan, Nevados de",11977,Confirmed Eruption
1893,7,88.6,48.3,1893-07-01,0.005,293.5081336233569,1,Tengger Caldera,16041,Confirmed Eruption
1893,7,88.6,48.3,1893-07-01,0.005,293.5081336233569,1,Calbuco,12252,Confirmed Eruption
1893,7,88.6,48.3,1893-07-01,0.005,293.5081336233569,1,Sorikmarapi,15411,Confirmed Eruption
1893,7,88.6,48.3,1893-07-01,0.005,293.5081336233569,1,Semeru,15996,Confirmed Eruption
1893,7,88.6,48.3,1893-07-01,0.005,293.5081336233569,1,Awu,16562,Confirmed Eruption
1893,7,88.6,48.3,1893-07-01,0.005,293.5081336233569,1,Cleveland,19801,Confirmed Eruption
1893,7,88.6,48.3,1893-07-01,0.005,293.5081336233569,1,Huequi,12265,Confirmed Eruption
1893,7,88.6,48.3,1893-07-01,0.005,293.5081336233569,1,Puyehue-Cordon Caulle,12208,Confirmed Eruption
1893,8,129.2,50.3,1893-08-01,-0.372,293.5145713634278,1,Seal Nunataks Group,13199,Uncertain Eruption
1893,8,129.2,50.3,1893-08-01,-0.372,293.5145713634278,1,Semeru,15997,Confirmed Eruption
1893,8,129.2,50.3,1893-08-01,-0.372,293.5145713634278,1,Colima,10455,Confirmed Eruption
1893,8,129.2,50.3,1893-08-01,-0.372,293.5145713634278,1,Villarrica,12136,Confirmed Eruption
1893,8,129.2,50.3,1893-08-01,-0.372,293.5145713634278,1,Llaima,12040,Confirmed Eruption
1893,8,129.2,50.3,1893-08-01,-0.372,293.5145713634278,1,Lamongan,16099,Confirmed Eruption
1893,8,129.2,50.3,1893-08-01,-0.372,293.5145713634278,1,Azumayama,17929,Confirmed Eruption
1893,8,129.2,50.3,1893-08-01,-0.372,293.5145713634278,1,Mayon,16791,Confirmed Eruption
1893,8,129.2,50.3,1893-08-01,-0.372,293.5145713634278,1,Merapi,15886,Confirmed Eruption
1893,8,129.2,50.3,1893-08-01,-0.372,293.5145713634278,1,Kanlaon,16725,Confirmed Eruption
1893,8,129.2,50.3,1893-08-01,-0.372,293.5145713634278,1,Azumayama,17928,Confirmed Eruption
1893,8,129.2,50.3,1893-08-01,-0.372,293.5145713634278,1,Etna,13763,Confirmed Eruption
1893,8,129.2,50.3,1893-08-01,-0.372,293.5145713634278,1,Lokon-Empung,16444,Confirmed Eruption
1893,8,129.2,50.3,1893-08-01,-0.372,293.5145713634278,1,"Chillan, Nevados de",11977,Confirmed Eruption
1893,8,129.2,50.3,1893-08-01,-0.372,293.5145713634278,1,Tengger Caldera,16041,Confirmed Eruption
1893,8,129.2,50.3,1893-08-01,-0.372,293.5145713634278,1,Calbuco,12252,Confirmed Eruption
1893,8,129.2,50.3,1893-08-01,-0.372,293.5145713634278,1,Sorikmarapi,15411,Confirmed Eruption
1893,8,129.2,50.3,1893-08-01,-0.372,293.5145713634278,1,Semeru,15996,Confirmed Eruption
1893,8,129.2,50.3,1893-08-01,-0.372,293.5145713634278,1,Awu,16562,Confirmed Eruption
1893,8,129.2,50.3,1893-08-01,-0.372,293.5145713634278,1,Cleveland,19801,Confirmed Eruption
1893,8,129.2,50.3,1893-08-01,-0.372,293.5145713634278,1,Huequi,12265,Confirmed Eruption
1893,8,129.2,50.3,1893-08-01,-0.372,293.5145713634278,1,Puyehue-Cordon Caulle,12208,Confirmed Eruption
1893,9,77.9,16.9,1893-09-01,-0.268,293.52086823776534,1,Seal Nunataks Group,13199,Uncertain Eruption
1893,9,77.9,16.9,1893-09-01,-0.268,293.52086823776534,1,Semeru,15997,Confirmed Eruption
1893,9,77.9,16.9,1893-09-01,-0.268,293.52086823776534,1,Colima,10455,Confirmed Eruption
1893,9,77.9,16.9,1893-09-01,-0.268,293.52086823776534,1,Villarrica,12136,Confirmed Eruption
1893,9,77.9,16.9,1893-09-01,-0.268,293.52086823776534,1,Llaima,12040,Confirmed Eruption
1893,9,77.9,16.9,1893-09-01,-0.268,293.52086823776534,1,Lamongan,16099,Confirmed Eruption
1893,9,77.9,16.9,1893-09-01,-0.268,293.52086823776534,1,Azumayama,17929,Confirmed Eruption
1893,9,77.9,16.9,1893-09-01,-0.268,293.52086823776534,1,Mayon,16791,Confirmed Eruption
1893,9,77.9,16.9,1893-09-01,-0.268,293.52086823776534,1,Merapi,15886,Confirmed Eruption
1893,9,77.9,16.9,1893-09-01,-0.268,293.52086823776534,1,Kanlaon,16725,Confirmed Eruption
1893,9,77.9,16.9,1893-09-01,-0.268,293.52086823776534,1,Azumayama,17928,Confirmed Eruption
1893,9,77.9,16.9,1893-09-01,-0.268,293.52086823776534,1,Etna,13763,Confirmed Eruption
1893,9,77.9,16.9,1893-09-01,-0.268,293.52086823776534,1,Lokon-Empung,16444,Confirmed Eruption
1893,9,77.9,16.9,1893-09-01,-0.268,293.52086823776534,1,"Chillan, Nevados de",11977,Confirmed Eruption
1893,9,77.9,16.9,1893-09-01,-0.268,293.52086823776534,1,Tengger Caldera,16041,Confirmed Eruption
1893,9,77.9,16.9,1893-09-01,-0.268,293.52086823776534,1,Calbuco,12252,Confirmed Eruption
1893,9,77.9,16.9,1893-09-01,-0.268,293.52086823776534,1,Sorikmarapi,15411,Confirmed Eruption
1893,9,77.9,16.9,1893-09-01,-0.268,293.52086823776534,1,Semeru,15996,Confirmed Eruption
1893,9,77.9,16.9,1893-09-01,-0.268,293.52086823776534,1,Awu,16562,Confirmed Eruption
1893,9,77.9,16.9,1893-09-01,-0.268,293.52086823776534,1,Cleveland,19801,Confirmed Eruption
1893,9,77.9,16.9,1893-09-01,-0.268,293.52086823776534,1,Huequi,12265,Confirmed Eruption
1893,9,77.9,16.9,1893-09-01,-0.268,293.52086823776534,1,Puyehue-Cordon Caulle,12208,Confirmed Eruption
1893,10,80.0,21.3,1893-10-01,-0.083,293.5271328797307,1,Seal Nunataks Group,13199,Uncertain Eruption
1893,10,80.0,21.3,1893-10-01,-0.083,293.5271328797307,1,Semeru,15997,Confirmed Eruption
1893,10,80.0,21.3,1893-10-01,-0.083,293.5271328797307,1,Colima,10455,Confirmed Eruption
1893,10,80.0,21.3,1893-10-01,-0.083,293.5271328797307,1,Villarrica,12136,Confirmed Eruption
1893,10,80.0,21.3,1893-10-01,-0.083,293.5271328797307,1,Llaima,12040,Confirmed Eruption
1893,10,80.0,21.3,1893-10-01,-0.083,293.5271328797307,1,Lamongan,16099,Confirmed Eruption
1893,10,80.0,21.3,1893-10-01,-0.083,293.5271328797307,1,Azumayama,17929,Confirmed Eruption
1893,10,80.0,21.3,1893-10-01,-0.083,293.5271328797307,1,Mayon,16791,Confirmed Eruption
1893,10,80.0,21.3,1893-10-01,-0.083,293.5271328797307,1,Merapi,15886,Confirmed Eruption
1893,10,80.0,21.3,1893-10-01,-0.083,293.5271328797307,1,Kanlaon,16725,Confirmed Eruption
1893,10,80.0,21.3,1893-10-01,-0.083,293.5271328797307,1,Azumayama,17928,Confirmed Eruption
1893,10,80.0,21.3,1893-10-01,-0.083,293.5271328797307,1,Etna,13763,Confirmed Eruption
1893,10,80.0,21.3,1893-10-01,-0.083,293.5271328797307,1,Lokon-Empung,16444,Confirmed Eruption
1893,10,80.0,21.3,1893-10-01,-0.083,293.5271328797307,1,"Chillan, Nevados de",11977,Confirmed Eruption
1893,10,80.0,21.3,1893-10-01,-0.083,293.5271328797307,1,Tengger Caldera,16041,Confirmed Eruption
1893,10,80.0,21.3,1893-10-01,-0.083,293.5271328797307,1,Calbuco,12252,Confirmed Eruption
1893,10,80.0,21.3,1893-10-01,-0.083,293.5271328797307,1,Sorikmarapi,15411,Confirmed Eruption
1893,10,80.0,21.3,1893-10-01,-0.083,293.5271328797307,1,Semeru,15996,Confirmed Eruption
1893,10,80.0,21.3,1893-10-01,-0.083,293.5271328797307,1,Awu,16562,Confirmed Eruption
1893,10,80.0,21.3,1893-10-01,-0.083,293.5271328797307,1,Cleveland,19801,Confirmed Eruption
1893,10,80.0,21.3,1893-10-01,-0.083,293.5271328797307,1,Huequi,12265,Confirmed Eruption
1893,10,80.0,21.3,1893-10-01,-0.083,293.5271328797307,1,Puyehue-Cordon Caulle,12208,Confirmed Eruption
1893,11,75.1,33.5,1893-11-01,-0.207,293.533473922685,1,Seal Nunataks Group,13199,Uncertain Eruption
1893,11,75.1,33.5,1893-11-01,-0.207,293.533473922685,1,Semeru,15997,Confirmed Eruption
1893,11,75.1,33.5,1893-11-01,-0.207,293.533473922685,1,Colima,10455,Confirmed Eruption
1893,11,75.1,33.5,1893-11-01,-0.207,293.533473922685,1,Villarrica,12136,Confirmed Eruption
1893,11,75.1,33.5,1893-11-01,-0.207,293.533473922685,1,Llaima,12040,Confirmed Eruption
1893,11,75.1,33.5,1893-11-01,-0.207,293.533473922685,1,Lamongan,16099,Confirmed Eruption
1893,11,75.1,33.5,1893-11-01,-0.207,293.533473922685,1,Azumayama,17929,Confirmed Eruption
1893,11,75.1,33.5,1893-11-01,-0.207,293.533473922685,1,Mayon,16791,Confirmed Eruption
1893,11,75.1,33.5,1893-11-01,-0.207,293.533473922685,1,Merapi,15886,Confirmed Eruption
1893,11,75.1,33.5,1893-11-01,-0.207,293.533473922685,1,Kanlaon,16725,Confirmed Eruption
1893,11,75.1,33.5,1893-11-01,-0.207,293.533473922685,1,Azumayama,17928,Confirmed Eruption
1893,11,75.1,33.5,1893-11-01,-0.207,293.533473922685,1,Etna,13763,Confirmed Eruption
1893,11,75.1,33.5,1893-11-01,-0.207,293.533473922685,1,Lokon-Empung,16444,Confirmed Eruption
1893,11,75.1,33.5,1893-11-01,-0.207,293.533473922685,1,"Chillan, Nevados de",11977,Confirmed Eruption
1893,11,75.1,33.5,1893-11-01,-0.207,293.533473922685,1,Tengger Caldera,16041,Confirmed Eruption
1893,11,75.1,33.5,1893-11-01,-0.207,293.533473922685,1,Calbuco,12252,Confirmed Eruption
1893,11,75.1,33.5,1893-11-01,-0.207,293.533473922685,1,Sorikmarapi,15411,Confirmed Eruption
1893,11,75.1,33.5,1893-11-01,-0.207,293.533473922685,1,Semeru,15996,Confirmed Eruption
1893,11,75.1,33.5,1893-11-01,-0.207,293.533473922685,1,Awu,16562,Confirmed Eruption
1893,11,75.1,33.5,1893-11-01,-0.207,293.533473922685,1,Cleveland,19801,Confirmed Eruption
1893,11,75.1,33.5,1893-11-01,-0.207,293.533473922685,1,Huequi,12265,Confirmed Eruption
1893,11,75.1,33.5,1893-11-01,-0.207,293.533473922685,1,Puyehue-Cordon Caulle,12208,Confirmed Eruption
1893,12,93.8,49.5,1893-12-01,-0.482,293.53999999998956,1,Seal Nunataks Group,13199,Uncertain Eruption
1893,12,93.8,49.5,1893-12-01,-0.482,293.53999999998956,1,Semeru,15997,Confirmed Eruption
1893,12,93.8,49.5,1893-12-01,-0.482,293.53999999998956,1,Colima,10455,Confirmed Eruption
1893,12,93.8,49.5,1893-12-01,-0.482,293.53999999998956,1,Villarrica,12136,Confirmed Eruption
1893,12,93.8,49.5,1893-12-01,-0.482,293.53999999998956,1,Llaima,12040,Confirmed Eruption
1893,12,93.8,49.5,1893-12-01,-0.482,293.53999999998956,1,Lamongan,16099,Confirmed Eruption
1893,12,93.8,49.5,1893-12-01,-0.482,293.53999999998956,1,Azumayama,17929,Confirmed Eruption
1893,12,93.8,49.5,1893-12-01,-0.482,293.53999999998956,1,Mayon,16791,Confirmed Eruption
1893,12,93.8,49.5,1893-12-01,-0.482,293.53999999998956,1,Merapi,15886,Confirmed Eruption
1893,12,93.8,49.5,1893-12-01,-0.482,293.53999999998956,1,Kanlaon,16725,Confirmed Eruption
1893,12,93.8,49.5,1893-12-01,-0.482,293.53999999998956,1,Azumayama,17928,Confirmed Eruption
1893,12,93.8,49.5,1893-12-01,-0.482,293.53999999998956,1,Etna,13763,Confirmed Eruption
1893,12,93.8,49.5,1893-12-01,-0.482,293.53999999998956,1,Lokon-Empung,16444,Confirmed Eruption
1893,12,93.8,49.5,1893-12-01,-0.482,293.53999999998956,1,"Chillan, Nevados de",11977,Confirmed Eruption
1893,12,93.8,49.5,1893-12-01,-0.482,293.53999999998956,1,Tengger Caldera,16041,Confirmed Eruption
1893,12,93.8,49.5,1893-12-01,-0.482,293.53999999998956,1,Calbuco,12252,Confirmed Eruption
1893,12,93.8,49.5,1893-12-01,-0.482,293.53999999998956,1,Sorikmarapi,15411,Confirmed Eruption
1893,12,93.8,49.5,1893-12-01,-0.482,293.53999999998956,1,Semeru,15996,Confirmed Eruption
1893,12,93.8,49.5,1893-12-01,-0.482,293.53999999998956,1,Awu,16562,Confirmed Eruption
1893,12,93.8,49.5,1893-12-01,-0.482,293.53999999998956,1,Cleveland,19801,Confirmed Eruption
1893,12,93.8,49.5,1893-12-01,-0.482,293.53999999998956,1,Huequi,12265,Confirmed Eruption
1893,12,93.8,49.5,1893-12-01,-0.482,293.53999999998956,1,Puyehue-Cordon Caulle,12208,Confirmed Eruption
1894,1,83.2,29.8,1894-01-01,-0.817,293.5468010597334,1,Fonuafo'ou,14738,Uncertain Eruption
1894,1,83.2,29.8,1894-01-01,-0.817,293.5468010597334,1,Rainier,20502,Uncertain Eruption
1894,1,83.2,29.8,1894-01-01,-0.817,293.5468010597334,1,Calbuco,12253,Confirmed Eruption
1894,1,83.2,29.8,1894-01-01,-0.817,293.5468010597334,1,Galunggung,15719,Confirmed Eruption
1894,1,83.2,29.8,1894-01-01,-0.817,293.5468010597334,1,Ambrym,15248,Confirmed Eruption
1894,1,83.2,29.8,1894-01-01,-0.817,293.5468010597334,1,Merapi,15888,Confirmed Eruption
1894,1,83.2,29.8,1894-01-01,-0.817,293.5468010597334,1,Avachinsky,19095,Confirmed Eruption
1894,1,83.2,29.8,1894-01-01,-0.817,293.5468010597334,1,Shikotsu,18622,Confirmed Eruption
1894,1,83.2,29.8,1894-01-01,-0.817,293.5468010597334,1,"Fournaise, Piton de la",14301,Confirmed Eruption
1894,1,83.2,29.8,1894-01-01,-0.817,293.5468010597334,1,Kolokol Group,18768,Confirmed Eruption
1894,1,83.2,29.8,1894-01-01,-0.817,293.5468010597334,1,Zaozan [Zaosan],17979,Confirmed Eruption
1894,1,83.2,29.8,1894-01-01,-0.817,293.5468010597334,1,Nyamuragira,14041,Confirmed Eruption
1894,1,83.2,29.8,1894-01-01,-0.817,293.5468010597334,1,Kanlaon,16726,Confirmed Eruption
1894,1,83.2,29.8,1894-01-01,-0.817,293.5468010597334,1,Asamayama,17759,Confirmed Eruption
1894,1,83.2,29.8,1894-01-01,-0.817,293.5468010597334,1,Azumayama,17930,Confirmed Eruption
1894,1,83.2,29.8,1894-01-01,-0.817,293.5468010597334,1,Asosan,17289,Confirmed Eruption
1894,1,83.2,29.8,1894-01-01,-0.817,293.5468010597334,1,Kirishimayama,17146,Confirmed Eruption
1894,1,83.2,29.8,1894-01-01,-0.817,293.5468010597334,1,Shikotsu,18621,Confirmed Eruption
1894,1,83.2,29.8,1894-01-01,-0.817,293.5468010597334,1,Merapi,15887,Confirmed Eruption
1894,1,83.2,29.8,1894-01-01,-0.817,293.5468010597334,1,Bulusan,16759,Confirmed Eruption
1894,1,83.2,29.8,1894-01-01,-0.817,293.5468010597334,1,Nyiragongo,14088,Confirmed Eruption
1894,1,83.2,29.8,1894-01-01,-0.817,293.5468010597334,1,"Lengai, Ol Doinyo",14004,Discredited Eruption
1894,1,83.2,29.8,1894-01-01,-0.817,293.5468010597334,1,Bagana,15117,Confirmed Eruption
1894,1,83.2,29.8,1894-01-01,-0.817,293.5468010597334,1,Lateiki,14763,Uncertain Eruption
1894,1,83.2,29.8,1894-01-01,-0.817,293.5468010597334,1,Opala,19037,Discredited Eruption
1894,1,83.2,29.8,1894-01-01,-0.817,293.5468010597334,1,Alaid,18883,Confirmed Eruption
1894,1,83.2,29.8,1894-01-01,-0.817,293.5468010597334,1,Pavlof,20123,Confirmed Eruption
1894,1,83.2,29.8,1894-01-01,-0.817,293.5468010597334,1,Irazu,11216,Discredited Eruption
1894,1,83.2,29.8,1894-01-01,-0.817,293.5468010597334,1,Reventador,11433,Confirmed Eruption
1894,2,84.6,21.5,1894-02-01,-0.285,293.55389230891655,1,Fonuafo'ou,14738,Uncertain Eruption
1894,2,84.6,21.5,1894-02-01,-0.285,293.55389230891655,1,Rainier,20502,Uncertain Eruption
1894,2,84.6,21.5,1894-02-01,-0.285,293.55389230891655,1,Calbuco,12253,Confirmed Eruption
1894,2,84.6,21.5,1894-02-01,-0.285,293.55389230891655,1,Galunggung,15719,Confirmed Eruption
1894,2,84.6,21.5,1894-02-01,-0.285,293.55389230891655,1,Ambrym,15248,Confirmed Eruption
1894,2,84.6,21.5,1894-02-01,-0.285,293.55389230891655,1,Merapi,15888,Confirmed Eruption
1894,2,84.6,21.5,1894-02-01,-0.285,293.55389230891655,1,Avachinsky,19095,Confirmed Eruption
1894,2,84.6,21.5,1894-02-01,-0.285,293.55389230891655,1,Shikotsu,18622,Confirmed Eruption
1894,2,84.6,21.5,1894-02-01,-0.285,293.55389230891655,1,"Fournaise, Piton de la",14301,Confirmed Eruption
1894,2,84.6,21.5,1894-02-01,-0.285,293.55389230891655,1,Kolokol Group,18768,Confirmed Eruption
1894,2,84.6,21.5,1894-02-01,-0.285,293.55389230891655,1,Zaozan [Zaosan],17979,Confirmed Eruption
1894,2,84.6,21.5,1894-02-01,-0.285,293.55389230891655,1,Nyamuragira,14041,Confirmed Eruption
1894,2,84.6,21.5,1894-02-01,-0.285,293.55389230891655,1,Kanlaon,16726,Confirmed Eruption
1894,2,84.6,21.5,1894-02-01,-0.285,293.55389230891655,1,Asamayama,17759,Confirmed Eruption
1894,2,84.6,21.5,1894-02-01,-0.285,293.55389230891655,1,Azumayama,17930,Confirmed Eruption
1894,2,84.6,21.5,1894-02-01,-0.285,293.55389230891655,1,Asosan,17289,Confirmed Eruption
1894,2,84.6,21.5,1894-02-01,-0.285,293.55389230891655,1,Kirishimayama,17146,Confirmed Eruption
1894,2,84.6,21.5,1894-02-01,-0.285,293.55389230891655,1,Shikotsu,18621,Confirmed Eruption
1894,2,84.6,21.5,1894-02-01,-0.285,293.55389230891655,1,Merapi,15887,Confirmed Eruption
1894,2,84.6,21.5,1894-02-01,-0.285,293.55389230891655,1,Bulusan,16759,Confirmed Eruption
1894,2,84.6,21.5,1894-02-01,-0.285,293.55389230891655,1,Nyiragongo,14088,Confirmed Eruption
1894,2,84.6,21.5,1894-02-01,-0.285,293.55389230891655,1,"Lengai, Ol Doinyo",14004,Discredited Eruption
1894,2,84.6,21.5,1894-02-01,-0.285,293.55389230891655,1,Bagana,15117,Confirmed Eruption
1894,2,84.6,21.5,1894-02-01,-0.285,293.55389230891655,1,Lateiki,14763,Uncertain Eruption
1894,2,84.6,21.5,1894-02-01,-0.285,293.55389230891655,1,Opala,19037,Discredited Eruption
1894,2,84.6,21.5,1894-02-01,-0.285,293.55389230891655,1,Alaid,18883,Confirmed Eruption
1894,2,84.6,21.5,1894-02-01,-0.285,293.55389230891655,1,Pavlof,20123,Confirmed Eruption
1894,2,84.6,21.5,1894-02-01,-0.285,293.55389230891655,1,Irazu,11216,Discredited Eruption
1894,2,84.6,21.5,1894-02-01,-0.285,293.55389230891655,1,Reventador,11433,Confirmed Eruption
1894,3,52.3,23.9,1894-03-01,-0.181,293.56127026926646,1,Fonuafo'ou,14738,Uncertain Eruption
1894,3,52.3,23.9,1894-03-01,-0.181,293.56127026926646,1,Rainier,20502,Uncertain Eruption
1894,3,52.3,23.9,1894-03-01,-0.181,293.56127026926646,1,Calbuco,12253,Confirmed Eruption
1894,3,52.3,23.9,1894-03-01,-0.181,293.56127026926646,1,Galunggung,15719,Confirmed Eruption
1894,3,52.3,23.9,1894-03-01,-0.181,293.56127026926646,1,Ambrym,15248,Confirmed Eruption
1894,3,52.3,23.9,1894-03-01,-0.181,293.56127026926646,1,Merapi,15888,Confirmed Eruption
1894,3,52.3,23.9,1894-03-01,-0.181,293.56127026926646,1,Avachinsky,19095,Confirmed Eruption
1894,3,52.3,23.9,1894-03-01,-0.181,293.56127026926646,1,Shikotsu,18622,Confirmed Eruption
1894,3,52.3,23.9,1894-03-01,-0.181,293.56127026926646,1,"Fournaise, Piton de la",14301,Confirmed Eruption
1894,3,52.3,23.9,1894-03-01,-0.181,293.56127026926646,1,Kolokol Group,18768,Confirmed Eruption
1894,3,52.3,23.9,1894-03-01,-0.181,293.56127026926646,1,Zaozan [Zaosan],17979,Confirmed Eruption
1894,3,52.3,23.9,1894-03-01,-0.181,293.56127026926646,1,Nyamuragira,14041,Confirmed Eruption
1894,3,52.3,23.9,1894-03-01,-0.181,293.56127026926646,1,Kanlaon,16726,Confirmed Eruption
1894,3,52.3,23.9,1894-03-01,-0.181,293.56127026926646,1,Asamayama,17759,Confirmed Eruption
1894,3,52.3,23.9,1894-03-01,-0.181,293.56127026926646,1,Azumayama,17930,Confirmed Eruption
1894,3,52.3,23.9,1894-03-01,-0.181,293.56127026926646,1,Asosan,17289,Confirmed Eruption
1894,3,52.3,23.9,1894-03-01,-0.181,293.56127026926646,1,Kirishimayama,17146,Confirmed Eruption
1894,3,52.3,23.9,1894-03-01,-0.181,293.56127026926646,1,Shikotsu,18621,Confirmed Eruption
1894,3,52.3,23.9,1894-03-01,-0.181,293.56127026926646,1,Merapi,15887,Confirmed Eruption
1894,3,52.3,23.9,1894-03-01,-0.181,293.56127026926646,1,Bulusan,16759,Confirmed Eruption
1894,3,52.3,23.9,1894-03-01,-0.181,293.56127026926646,1,Nyiragongo,14088,Confirmed Eruption
1894,3,52.3,23.9,1894-03-01,-0.181,293.56127026926646,1,"Lengai, Ol Doinyo",14004,Discredited Eruption
1894,3,52.3,23.9,1894-03-01,-0.181,293.56127026926646,1,Bagana,15117,Confirmed Eruption
1894,3,52.3,23.9,1894-03-01,-0.181,293.56127026926646,1,Lateiki,14763,Uncertain Eruption
1894,3,52.3,23.9,1894-03-01,-0.181,293.56127026926646,1,Opala,19037,Discredited Eruption
1894,3,52.3,23.9,1894-03-01,-0.181,293.56127026926646,1,Alaid,18883,Confirmed Eruption
1894,3,52.3,23.9,1894-03-01,-0.181,293.56127026926646,1,Pavlof,20123,Confirmed Eruption
1894,3,52.3,23.9,1894-03-01,-0.181,293.56127026926646,1,Irazu,11216,Discredited Eruption
1894,3,52.3,23.9,1894-03-01,-0.181,293.56127026926646,1,Reventador,11433,Confirmed Eruption
1894,4,81.6,27.0,1894-04-01,-0.605,293.568931462511,1,Fonuafo'ou,14738,Uncertain Eruption
1894,4,81.6,27.0,1894-04-01,-0.605,293.568931462511,1,Rainier,20502,Uncertain Eruption
1894,4,81.6,27.0,1894-04-01,-0.605,293.568931462511,1,Calbuco,12253,Confirmed Eruption
1894,4,81.6,27.0,1894-04-01,-0.605,293.568931462511,1,Galunggung,15719,Confirmed Eruption
1894,4,81.6,27.0,1894-04-01,-0.605,293.568931462511,1,Ambrym,15248,Confirmed Eruption
1894,4,81.6,27.0,1894-04-01,-0.605,293.568931462511,1,Merapi,15888,Confirmed Eruption
1894,4,81.6,27.0,1894-04-01,-0.605,293.568931462511,1,Avachinsky,19095,Confirmed Eruption
1894,4,81.6,27.0,1894-04-01,-0.605,293.568931462511,1,Shikotsu,18622,Confirmed Eruption
1894,4,81.6,27.0,1894-04-01,-0.605,293.568931462511,1,"Fournaise, Piton de la",14301,Confirmed Eruption
1894,4,81.6,27.0,1894-04-01,-0.605,293.568931462511,1,Kolokol Group,18768,Confirmed Eruption
1894,4,81.6,27.0,1894-04-01,-0.605,293.568931462511,1,Zaozan [Zaosan],17979,Confirmed Eruption
1894,4,81.6,27.0,1894-04-01,-0.605,293.568931462511,1,Nyamuragira,14041,Confirmed Eruption
1894,4,81.6,27.0,1894-04-01,-0.605,293.568931462511,1,Kanlaon,16726,Confirmed Eruption
1894,4,81.6,27.0,1894-04-01,-0.605,293.568931462511,1,Asamayama,17759,Confirmed Eruption
1894,4,81.6,27.0,1894-04-01,-0.605,293.568931462511,1,Azumayama,17930,Confirmed Eruption
1894,4,81.6,27.0,1894-04-01,-0.605,293.568931462511,1,Asosan,17289,Confirmed Eruption
1894,4,81.6,27.0,1894-04-01,-0.605,293.568931462511,1,Kirishimayama,17146,Confirmed Eruption
1894,4,81.6,27.0,1894-04-01,-0.605,293.568931462511,1,Shikotsu,18621,Confirmed Eruption
1894,4,81.6,27.0,1894-04-01,-0.605,293.568931462511,1,Merapi,15887,Confirmed Eruption
1894,4,81.6,27.0,1894-04-01,-0.605,293.568931462511,1,Bulusan,16759,Confirmed Eruption
1894,4,81.6,27.0,1894-04-01,-0.605,293.568931462511,1,Nyiragongo,14088,Confirmed Eruption
1894,4,81.6,27.0,1894-04-01,-0.605,293.568931462511,1,"Lengai, Ol Doinyo",14004,Discredited Eruption
1894,4,81.6,27.0,1894-04-01,-0.605,293.568931462511,1,Bagana,15117,Confirmed Eruption
1894,4,81.6,27.0,1894-04-01,-0.605,293.568931462511,1,Lateiki,14763,Uncertain Eruption
1894,4,81.6,27.0,1894-04-01,-0.605,293.568931462511,1,Opala,19037,Discredited Eruption
1894,4,81.6,27.0,1894-04-01,-0.605,293.568931462511,1,Alaid,18883,Confirmed Eruption
1894,4,81.6,27.0,1894-04-01,-0.605,293.568931462511,1,Pavlof,20123,Confirmed Eruption
1894,4,81.6,27.0,1894-04-01,-0.605,293.568931462511,1,Irazu,11216,Discredited Eruption
1894,4,81.6,27.0,1894-04-01,-0.605,293.568931462511,1,Reventador,11433,Confirmed Eruption
1894,5,101.2,28.9,1894-05-01,-0.303,293.57687241037763,1,Fonuafo'ou,14738,Uncertain Eruption
1894,5,101.2,28.9,1894-05-01,-0.303,293.57687241037763,1,Rainier,20502,Uncertain Eruption
1894,5,101.2,28.9,1894-05-01,-0.303,293.57687241037763,1,Calbuco,12253,Confirmed Eruption
1894,5,101.2,28.9,1894-05-01,-0.303,293.57687241037763,1,Galunggung,15719,Confirmed Eruption
1894,5,101.2,28.9,1894-05-01,-0.303,293.57687241037763,1,Ambrym,15248,Confirmed Eruption
1894,5,101.2,28.9,1894-05-01,-0.303,293.57687241037763,1,Merapi,15888,Confirmed Eruption
1894,5,101.2,28.9,1894-05-01,-0.303,293.57687241037763,1,Avachinsky,19095,Confirmed Eruption
1894,5,101.2,28.9,1894-05-01,-0.303,293.57687241037763,1,Shikotsu,18622,Confirmed Eruption
1894,5,101.2,28.9,1894-05-01,-0.303,293.57687241037763,1,"Fournaise, Piton de la",14301,Confirmed Eruption
1894,5,101.2,28.9,1894-05-01,-0.303,293.57687241037763,1,Kolokol Group,18768,Confirmed Eruption
1894,5,101.2,28.9,1894-05-01,-0.303,293.57687241037763,1,Zaozan [Zaosan],17979,Confirmed Eruption
1894,5,101.2,28.9,1894-05-01,-0.303,293.57687241037763,1,Nyamuragira,14041,Confirmed Eruption
1894,5,101.2,28.9,1894-05-01,-0.303,293.57687241037763,1,Kanlaon,16726,Confirmed Eruption
1894,5,101.2,28.9,1894-05-01,-0.303,293.57687241037763,1,Asamayama,17759,Confirmed Eruption
1894,5,101.2,28.9,1894-05-01,-0.303,293.57687241037763,1,Azumayama,17930,Confirmed Eruption
1894,5,101.2,28.9,1894-05-01,-0.303,293.57687241037763,1,Asosan,17289,Confirmed Eruption
1894,5,101.2,28.9,1894-05-01,-0.303,293.57687241037763,1,Kirishimayama,17146,Confirmed Eruption
